Feature,Duration,SHAP_value,Normalized_Importance,Sum_Normalized_Importance,Type
time_since_T_high,480,0.074535064,0.12935671111187166,1.0,IBS_R
Solar Array Angle,480,0.12447495,0.21602812533728646,1.0,IBS_R
High Gain Antenna elevation,480,0.006214562,0.0107854646951241,1.0,IBS_R
Radial Distance from Sun,490,0.09345336,0.16545953565189728,1.0000000000000002,IBS_R
Electronic Box Temperature,490,0.19739571,0.34948986870323956,1.0000000000000002,IBS_R
In Board Sensor Temperature,490,0.07464608,0.13216117360611088,1.0000000000000002,IBS_R
time_since_T_high,490,0.07659092,0.13560452035487663,1.0000000000000002,IBS_R
Search Coil Magnetometer Temperature,490,0.010454755,0.018510184199416174,1.0000000000000002,IBS_R
Solar Array Angle,490,0.11227014,0.19877471748445963,1.0000000000000002,IBS_R
Radial Distance from Sun,500,0.09970897,0.17672174793598217,0.9999999999999999,IBS_R
Electronic Box Temperature,500,0.19216153,0.34058241166920766,0.9999999999999999,IBS_R
In Board Sensor Temperature,500,0.08857923,0.15699566805698012,0.9999999999999999,IBS_R
time_since_T_high,500,0.083910525,0.1487209691186854,0.9999999999999999,IBS_R
Solar Array Angle,500,0.09985423,0.17697920321914457,0.9999999999999999,IBS_R
Radial Distance from Sun,510,0.07602525,0.13481289602676338,0.9999999999999999,IBS_R
Electronic Box Temperature,510,0.19689922,0.34915444636631665,0.9999999999999999,IBS_R
Out Board Sensor Temperature,510,0.08539968,0.15143624230842867,0.9999999999999999,IBS_R
time_since_T_high,510,0.084727526,0.15024433531284528,0.9999999999999999,IBS_R
Solar Array Angle,510,0.10948522,0.19414628140423498,0.9999999999999999,IBS_R
High Gain Antenna elevation,510,0.011394688,0.020205798581410892,0.9999999999999999,IBS_R
Radial Distance from Sun,520,0.12342861,0.24924539616830654,1.0,IBS_R
Electronic Box Temperature,520,0.18959638,0.38286119275893,1.0,IBS_R
Search Coil Magnetometer Temperature,520,0.026350064,0.05320996599362362,1.0,IBS_R
Solar Array Angle,520,0.14140418,0.28554433906332194,1.0,IBS_R
High Gain Antenna elevation,520,0.014429953,0.029139106015817918,1.0,IBS_R
Radial Distance from Sun,530,0.09915901,0.17953479528067187,1.0,IBS_R
Electronic Box Temperature,530,0.18640766,0.33750499401768014,1.0,IBS_R
In Board Sensor Temperature,530,0.07697524,0.13936942245672465,1.0,IBS_R
time_since_T_high,530,0.0838603,0.151835337935259,1.0,IBS_R
Solar Array Angle,530,0.10590861,0.1917554503096644,1.0,IBS_R
Electronic Box Temperature,540,0.20004033,0.3594194809284781,1.0,IBS_R
In Board Sensor Temperature,540,0.08520421,0.15308939417926898,1.0,IBS_R
time_since_T_high,540,0.10843649,0.1948316469459239,1.0,IBS_R
Solar Array Angle,540,0.13924962,0.25019467894243036,1.0,IBS_R
High Gain Antenna elevation,540,0.023634424,0.04246479900389869,1.0,IBS_R
Electronic Box Temperature,550,0.18700403,0.3374798943241481,1.0,IBS_R
Out Board Sensor Temperature,550,0.10354654,0.18686696418698132,1.0,IBS_R
time_since_T_high,550,0.12363996,0.22312888462907404,1.0,IBS_R
Solar Array Angle,550,0.11727499,0.21164223697246273,1.0,IBS_R
High Gain Antenna elevation,550,0.022653505,0.040882019887333775,1.0,IBS_R
Radial Distance from Sun,560,0.09569646,0.17342259653893322,1.0,IBS_R
Electronic Box Temperature,560,0.19125356,0.34659264274263285,1.0,IBS_R
In Board Sensor Temperature,560,0.08200384,0.14860861999454558,1.0,IBS_R
time_since_T_high,560,0.08054358,0.14596231436503807,1.0,IBS_R
Solar Array Angle,560,0.10231335,0.1854138263588503,1.0,IBS_R
Radial Distance from Sun,570,0.098523766,0.19174726894802566,1.0,IBS_R
Electronic Box Temperature,570,0.19782992,0.38501722392753845,1.0,IBS_R
time_since_T_high,570,0.107997276,0.21018464445244772,1.0,IBS_R
Search Coil Magnetometer Temperature,570,0.024644949,0.04796407867837062,1.0,IBS_R
Solar Array Angle,570,0.08482505,0.1650867839936176,1.0,IBS_R
Radial Distance from Sun,580,0.09154771,0.1659229868557941,0.9999999999999999,IBS_R
Electronic Box Temperature,580,0.18395402,0.3334021183329488,0.9999999999999999,IBS_R
In Board Sensor Temperature,580,0.07400231,0.13412333644859495,0.9999999999999999,IBS_R
time_since_T_high,580,0.07588842,0.13754176171273952,0.9999999999999999,IBS_R
Solar Array Angle,580,0.120157905,0.21777670344713979,0.9999999999999999,IBS_R
High Gain Antenna elevation,580,0.006197839,0.011233093202782768,0.9999999999999999,IBS_R
Electronic Box Temperature,590,0.20643955,0.38889017908043716,0.9999999999999999,IBS_R
In Board Sensor Temperature,590,0.07800905,0.1469532045792329,0.9999999999999999,IBS_R
time_since_T_high,590,0.102080606,0.19229912653839612,0.9999999999999999,IBS_R
Search Coil Magnetometer Temperature,590,0.02363141,0.04451677630000275,0.9999999999999999,IBS_R
Solar Array Angle,590,0.12068218,0.22734071350193097,0.9999999999999999,IBS_R
Electronic Box Temperature,600,0.19375186,0.3543714494836505,0.9999999999999999,IBS_R
In Board Sensor Temperature,600,0.08911764,0.16299584045986526,0.9999999999999999,IBS_R
time_since_T_high,600,0.10669121,0.19513783627607265,0.9999999999999999,IBS_R
Solar Array Angle,600,0.12860812,0.23522378520529952,0.9999999999999999,IBS_R
High Gain Antenna elevation,600,0.02857911,0.05227108857511196,0.9999999999999999,IBS_R
Radial Distance from Sun,610,0.09248958,0.1727408433335916,1.0,IBS_R
Electronic Box Temperature,610,0.1972069,0.36831917949247106,1.0,IBS_R
time_since_T_high,610,0.10980759,0.20508532637978524,1.0,IBS_R
Solar Array Angle,610,0.124618635,0.23274760362173808,1.0,IBS_R
High Gain Antenna elevation,610,0.011301218,0.021107047172414073,1.0,IBS_R
Radial Distance from Sun,620,0.106109604,0.19957251486772817,0.9999999999999998,IBS_R
Electronic Box Temperature,620,0.17559011,0.3302524796775326,0.9999999999999998,IBS_R
time_since_T_high,620,0.10716264,0.2015530805737905,0.9999999999999998,IBS_R
Solar Array Angle,620,0.12987849,0.24427738771434007,0.9999999999999998,IBS_R
High Gain Antenna elevation,620,0.012943612,0.024344537166608452,0.9999999999999998,IBS_R
Radial Distance from Sun,630,0.094106555,0.18437267330815935,0.9999999999999999,IBS_R
Electronic Box Temperature,630,0.18724924,0.36685694162028487,0.9999999999999999,IBS_R
time_since_T_high,630,0.101829775,0.19950393295258095,0.9999999999999999,IBS_R
Search Coil Magnetometer Temperature,630,0.030297715,0.059358996933621885,0.9999999999999999,IBS_R
Solar Array Angle,630,0.09693159,0.18990745518535287,0.9999999999999999,IBS_R
Electronic Box Temperature,640,0.19084398,0.3441673838564532,1.0,IBS_R
Out Board Sensor Temperature,640,0.082080975,0.14802455089302236,1.0,IBS_R
time_since_T_high,640,0.11088131,0.19996297698924734,1.0,IBS_R
Search Coil Magnetometer Temperature,640,0.025203893,0.04545261483651711,1.0,IBS_R
Solar Array Angle,640,0.11943775,0.21539363175721388,1.0,IBS_R
High Gain Antenna elevation,640,0.02606129,0.04699884166754616,1.0,IBS_R
Radial Distance from Sun,650,0.11305949,0.2267502622536251,1.0,IBS_R
Electronic Box Temperature,650,0.17372973,0.34842950236863335,1.0,IBS_R
In Board Sensor Temperature,650,0.09407031,0.18866587371639312,1.0,IBS_R
Search Coil Magnetometer Temperature,650,0.029736739,0.05963951691996489,1.0,IBS_R
Solar Array Angle,650,0.08801171,0.1765148447413835,1.0,IBS_R
Radial Distance from Sun,660,0.097184636,0.18360452892187498,1.0,IBS_R
Electronic Box Temperature,660,0.1673165,0.3161000383163126,1.0,IBS_R
In Board Sensor Temperature,660,0.08469861,0.16001550275279733,1.0,IBS_R
time_since_T_high,660,0.09736233,0.1839402344871275,1.0,IBS_R
Solar Array Angle,660,0.08275295,0.15633969552188756,1.0,IBS_R
Electronic Box Temperature,670,0.20547375,0.39066716726111694,1.0,IBS_R
In Board Sensor Temperature,670,0.08201483,0.15593476689602476,1.0,IBS_R
time_since_T_high,670,0.104268,0.19824471104451122,1.0,IBS_R
Search Coil Magnetometer Temperature,670,0.021426024,0.040737291755023226,1.0,IBS_R
Solar Array Angle,670,0.11277342,0.21441606304332395,1.0,IBS_R
Electronic Box Temperature,680,0.18196107,0.33223983444109473,0.9999999999999998,IBS_R
In Board Sensor Temperature,680,0.09109481,0.166328570132298,0.9999999999999998,IBS_R
time_since_T_high,680,0.1127964,0.2059531594398269,0.9999999999999998,IBS_R
Solar Array Angle,680,0.13159116,0.2402702139106547,0.9999999999999998,IBS_R
High Gain Antenna elevation,680,0.030236432,0.05520822207612551,0.9999999999999998,IBS_R
Radial Distance from Sun,690,0.09545985,0.18709981406608264,1.0,IBS_R
Electronic Box Temperature,690,0.18942241,0.371264963133184,1.0,IBS_R
time_since_T_high,690,0.101426326,0.19879401377653416,1.0,IBS_R
Search Coil Magnetometer Temperature,690,0.032337308,0.06338061828294982,1.0,IBS_R
Solar Array Angle,690,0.091562256,0.17946059074124943,1.0,IBS_R
Radial Distance from Sun,700,0.105570205,0.19763639092149105,0.9999999999999999,IBS_R
Electronic Box Temperature,700,0.17238706,0.32272321892305256,0.9999999999999999,IBS_R
In Board Sensor Temperature,700,0.09029661,0.1690429237382405,0.9999999999999999,IBS_R
Search Coil Magnetometer Temperature,700,0.02498702,0.046777823844171895,0.9999999999999999,IBS_R
Solar Array Angle,700,0.12584408,0.23559080698986418,0.9999999999999999,IBS_R
High Gain Antenna elevation,700,0.015078822,0.028228835583179738,0.9999999999999999,IBS_R
Radial Distance from Sun,710,0.092704795,0.17837330158316822,1.0,IBS_R
Electronic Box Temperature,710,0.19228977,0.36998475791428104,1.0,IBS_R
time_since_T_high,710,0.107366666,0.20658420844787256,1.0,IBS_R
Search Coil Magnetometer Temperature,710,0.03592102,0.06911563672229702,1.0,IBS_R
Solar Array Angle,710,0.09144124,0.17594209533238128,1.0,IBS_R
Electronic Box Temperature,720,0.17951652,0.3247507427772534,1.0,IBS_R
In Board Sensor Temperature,720,0.10194375,0.18441928650354086,1.0,IBS_R
time_since_T_high,720,0.11415213,0.2065046103116615,1.0,IBS_R
Solar Array Angle,720,0.13443013,0.2431881175567727,1.0,IBS_R
High Gain Antenna elevation,720,0.022739947,0.04113724285077148,1.0,IBS_R
Radial Distance from Sun,730,0.0929557,0.17840441927727962,0.9999999999999999,IBS_R
Electronic Box Temperature,730,0.16620931,0.31899577356770314,0.9999999999999999,IBS_R
In Board Sensor Temperature,730,0.081066094,0.15558539630326448,0.9999999999999999,IBS_R
time_since_T_high,730,0.099477224,0.19092079753082233,0.9999999999999999,IBS_R
Solar Array Angle,730,0.081330895,0.15609361332093033,0.9999999999999999,IBS_R
Electronic Box Temperature,740,0.19179395,0.36412172396821646,0.9999999999999999,IBS_R
In Board Sensor Temperature,740,0.09053078,0.17187311531874355,0.9999999999999999,IBS_R
time_since_T_high,740,0.10416064,0.1977494691904138,0.9999999999999999,IBS_R
dutycycle,740,0.014826294,0.028147789496694886,0.9999999999999999,IBS_R
Solar Array Angle,740,0.12541865,0.2381079020259312,0.9999999999999999,IBS_R
Electronic Box Temperature,750,0.16376409,0.3142100435580063,1.0000000000000002,IBS_R
Out Board Sensor Temperature,750,0.107241906,0.20576234970379415,1.0000000000000002,IBS_R
time_since_T_high,750,0.118163124,0.22671661619461322,1.0000000000000002,IBS_R
Solar Array Angle,750,0.10762107,0.2064898421409678,1.0000000000000002,IBS_R
High Gain Antenna elevation,750,0.024402857,0.04682114840261866,1.0000000000000002,IBS_R
Radial Distance from Sun,760,0.09139178,0.17795032073903222,0.9999999999999998,IBS_R
Electronic Box Temperature,760,0.17731783,0.3452582357105769,0.9999999999999998,IBS_R
time_since_T_high,760,0.11280011,0.21963480472640004,0.9999999999999998,IBS_R
Search Coil Magnetometer Temperature,760,0.03581266,0.06973137336331461,0.9999999999999998,IBS_R
Solar Array Angle,760,0.096257925,0.18742526546067606,0.9999999999999998,IBS_R
Electronic Box Temperature,770,0.18006076,0.3454366905553566,1.0,IBS_R
In Board Sensor Temperature,770,0.101373285,0.19447908628801175,1.0,IBS_R
time_since_T_high,770,0.10695263,0.20518275360712437,1.0,IBS_R
Solar Array Angle,770,0.113656506,0.2180437719618924,1.0,IBS_R
High Gain Antenna elevation,770,0.019212276,0.036857697587614896,1.0,IBS_R
Radial Distance from Sun,780,0.096093945,0.1865371561179279,0.9999999999999999,IBS_R
Electronic Box Temperature,780,0.18040717,0.3502056288258699,0.9999999999999999,IBS_R
time_since_T_high,780,0.109267645,0.21210988636176112,0.9999999999999999,IBS_R
Solar Array Angle,780,0.11751326,0.2281162390257435,0.9999999999999999,IBS_R
High Gain Antenna elevation,780,0.011864383,0.02303108966869754,0.9999999999999999,IBS_R
Radial Distance from Sun,790,0.092590034,0.18366454093932688,1.0,IBS_R
Electronic Box Temperature,790,0.16827424,0.3337941429151448,1.0,IBS_R
time_since_T_high,790,0.11479019,0.2277014775768212,1.0,IBS_R
Search Coil Magnetometer Temperature,790,0.042813428,0.08492607962168935,1.0,IBS_R
Solar Array Angle,790,0.08565791,0.16991375894701777,1.0,IBS_R
Radial Distance from Sun,800,0.08505439,0.16628977761437666,1.0,IBS_R
Electronic Box Temperature,800,0.19296043,0.37725679994970857,1.0,IBS_R
time_since_T_high,800,0.10106379,0.19758974420915915,1.0,IBS_R
Search Coil Magnetometer Temperature,800,0.04100611,0.08017101660162006,1.0,IBS_R
Solar Array Angle,800,0.091398254,0.17869266162513556,1.0,IBS_R
Radial Distance from Sun,810,0.093415655,0.18286471681868152,1.0,IBS_R
Electronic Box Temperature,810,0.18236488,0.35698622611887526,1.0,IBS_R
time_since_T_high,810,0.11389764,0.22295898567446895,1.0,IBS_R
Solar Array Angle,810,0.108146235,0.21170039045684136,1.0,IBS_R
High Gain Antenna elevation,810,0.013021294,0.025489680931132977,1.0,IBS_R
Radial Distance from Sun,820,0.098001234,0.19081766802312178,1.0,IBS_R
Electronic Box Temperature,820,0.16330512,0.31797050815335715,1.0,IBS_R
In Board Sensor Temperature,820,0.08031614,0.15638311798623444,1.0,IBS_R
time_since_T_high,820,0.09737412,0.18959661777527842,1.0,IBS_R
Solar Array Angle,820,0.07458913,0.1452320880620082,1.0,IBS_R
Radial Distance from Sun,830,0.090725705,0.17898564610586754,1.0,IBS_R
Electronic Box Temperature,830,0.17386304,0.34300079066159134,1.0,IBS_R
time_since_T_high,830,0.11037386,0.21774795406989197,1.0,IBS_R
Solar Array Angle,830,0.11807289,0.2329367680773274,1.0,IBS_R
High Gain Antenna elevation,830,0.013852666,0.027328841085321777,1.0,IBS_R
Electronic Box Temperature,840,0.18360822,0.35055448975129955,1.0,IBS_R
In Board Sensor Temperature,840,0.09192638,0.17551068920326154,1.0,IBS_R
time_since_T_high,840,0.097105004,0.18539799105681598,1.0,IBS_R
Solar Array Angle,840,0.12675618,0.24200957888880945,1.0,IBS_R
High Gain Antenna elevation,840,0.024369352,0.046527251099813566,1.0,IBS_R
Radial Distance from Sun,850,0.094599195,0.1851430648157586,1.0,IBS_R
Electronic Box Temperature,850,0.16740218,0.3276280803662155,1.0,IBS_R
In Board Sensor Temperature,850,0.07326883,0.1433967354760767,1.0,IBS_R
time_since_T_high,850,0.09447304,0.18489616289083385,1.0,IBS_R
Solar Array Angle,850,0.081208624,0.15893595645111536,1.0,IBS_R
Radial Distance from Sun,860,0.09295552,0.1805599824170855,1.0,IBS_R
Electronic Box Temperature,860,0.16554591,0.3215620395520397,1.0,IBS_R
In Board Sensor Temperature,860,0.08447015,0.16407770941164737,1.0,IBS_R
time_since_T_high,860,0.09976969,0.19379605936428596,1.0,IBS_R
Solar Array Angle,860,0.07207668,0.1400042092549415,1.0,IBS_R
Electronic Box Temperature,870,0.18610951,0.3297778020921598,1.0,IBS_R
Out Board Sensor Temperature,870,0.066637084,0.11807795904331071,1.0,IBS_R
In Board Sensor Temperature,870,0.07579375,0.13430316531015868,1.0,IBS_R
time_since_T_high,870,0.091488294,0.16211320159018916,1.0,IBS_R
Solar Array Angle,870,0.121655695,0.21556849893965196,1.0,IBS_R
High Gain Antenna elevation,870,0.02266387,0.04015937302452968,1.0,IBS_R
Electronic Box Temperature,880,0.17969193,0.32762023074783975,1.0,IBS_R
In Board Sensor Temperature,880,0.07753097,0.14135701186749924,1.0,IBS_R
time_since_T_high,880,0.09599206,0.17501587771448882,1.0,IBS_R
dutycycle,880,0.028816467,0.052539129430450825,1.0,IBS_R
Solar Array Angle,880,0.13615108,0.2482351224463313,1.0,IBS_R
High Gain Antenna elevation,880,0.030293787,0.0552326277933901,1.0,IBS_R
Electronic Box Temperature,890,0.1727615,0.3201507163680711,1.0000000000000002,IBS_R
Out Board Sensor Temperature,890,0.0920656,0.17061016368147003,1.0000000000000002,IBS_R
In Board Sensor Temperature,890,0.06380954,0.11824781529517332,1.0000000000000002,IBS_R
time_since_T_high,890,0.10573233,0.19593648580711148,1.0000000000000002,IBS_R
Solar Array Angle,890,0.10525656,0.19505481884817424,1.0000000000000002,IBS_R
Electronic Box Temperature,900,0.16914308,0.3189974195890874,1.0,IBS_R
Out Board Sensor Temperature,900,0.102883466,0.19403430617665002,1.0,IBS_R
time_since_T_high,900,0.12138853,0.22893415348539542,1.0,IBS_R
Solar Array Angle,900,0.11073582,0.2088435473451332,1.0,IBS_R
High Gain Antenna elevation,900,0.026082484,0.049190573403734034,1.0,IBS_R
Out Board Sensor Temperature,10,0.08373909,0.4539846211607611,1.0,IBS_T
In Board Sensor Temperature,10,0.05113325,0.27721472886758725,1.0,IBS_T
time_since_T_high,10,0.029959977,0.1624255626414153,1.0,IBS_T
dutycycle,10,0.005666186,0.03071876353846702,1.0,IBS_T
Search Coil Magnetometer Temperature,10,0.01395508,0.07565632379176933,1.0,IBS_T
Electronic Box Temperature,20,0.019353783,0.08014205027530416,1.0,IBS_T
Out Board Sensor Temperature,20,0.097148,0.4022800038703156,1.0,IBS_T
In Board Sensor Temperature,20,0.06555673,0.2714637624873928,1.0,IBS_T
time_since_T_high,20,0.023604529,0.09774395785272962,1.0,IBS_T
dutycycle,20,0.0061091804,0.02529749572771911,1.0,IBS_T
Search Coil Magnetometer Temperature,20,0.012772603,0.052890052129472606,1.0,IBS_T
Solar Array Angle,20,0.0075717554,0.03135387029704248,1.0,IBS_T
High Gain Antenna elevation,20,0.009376904,0.03882880736002366,1.0,IBS_T
Electronic Box Temperature,30,0.023170648,0.09458046826717079,1.0,IBS_T
Out Board Sensor Temperature,30,0.09778745,0.3991594370452027,1.0,IBS_T
In Board Sensor Temperature,30,0.06505927,0.26556599632950695,1.0,IBS_T
time_since_T_high,30,0.022618897,0.09232827109310472,1.0,IBS_T
Search Coil Magnetometer Temperature,30,0.017330507,0.07074154626005631,1.0,IBS_T
Solar Array Angle,30,0.008071433,0.03294685210042875,1.0,IBS_T
High Gain Antenna elevation,30,0.01094523,0.04467742890452981,1.0,IBS_T
Radial Distance from Sun,40,0.028460631,0.10544932129315913,0.9999999999999998,IBS_T
Out Board Sensor Temperature,40,0.10064208,0.3728883955359888,0.9999999999999998,IBS_T
In Board Sensor Temperature,40,0.06705692,0.2484522111266496,0.9999999999999998,IBS_T
time_since_T_high,40,0.0301328,0.11164486510023286,0.9999999999999998,IBS_T
Search Coil Magnetometer Temperature,40,0.022670608,0.08399674016023269,0.9999999999999998,IBS_T
Solar Array Angle,40,0.0029802236,0.011042009431268596,0.9999999999999998,IBS_T
High Gain Antenna elevation,40,0.017955402,0.06652645735246811,0.9999999999999998,IBS_T
Radial Distance from Sun,50,0.026366077,0.08817937788229271,1.0,IBS_T
Electronic Box Temperature,50,0.027153403,0.09081253096269044,1.0,IBS_T
Out Board Sensor Temperature,50,0.11222895,0.37534135212390274,1.0,IBS_T
In Board Sensor Temperature,50,0.06505675,0.21757744779565977,1.0,IBS_T
time_since_T_high,50,0.027438214,0.0917650601081539,1.0,IBS_T
Search Coil Magnetometer Temperature,50,0.01729849,0.05785350951159937,1.0,IBS_T
High Gain Antenna elevation,50,0.02346314,0.07847072161570101,1.0,IBS_T
Electronic Box Temperature,60,0.04325341,0.15887389219219522,1.0,IBS_T
Out Board Sensor Temperature,60,0.10288166,0.37789413041408954,1.0,IBS_T
In Board Sensor Temperature,60,0.08828941,0.32429540713790017,1.0,IBS_T
time_since_T_high,60,0.027533123,0.1011317816379437,1.0,IBS_T
High Gain Antenna elevation,60,0.010292352,0.0378047886178714,1.0,IBS_T
Electronic Box Temperature,70,0.030399764,0.1530264045486566,1.0,IBS_T
Out Board Sensor Temperature,70,0.06410797,0.3227068523299438,1.0,IBS_T
In Board Sensor Temperature,70,0.06833571,0.34398846002816597,1.0,IBS_T
time_since_T_high,70,0.018899811,0.09513791370153893,1.0,IBS_T
Solar Array Angle,70,0.007360057,0.03704907248566706,1.0,IBS_T
High Gain Antenna elevation,70,0.009553672,0.04809129690602773,1.0,IBS_T
Electronic Box Temperature,80,0.02601313,0.18358696758079965,1.0000000000000002,IBS_T
Out Board Sensor Temperature,80,0.048452992,0.34195569204846726,1.0000000000000002,IBS_T
In Board Sensor Temperature,80,0.04680054,0.3302935563595737,1.0000000000000002,IBS_T
time_since_T_high,80,0.016113058,0.11371747485494996,1.0000000000000002,IBS_T
Solar Array Angle,80,0.0043140524,0.03044630915620961,1.0000000000000002,IBS_T
Radial Distance from Sun,90,0.025638362,0.17821159178232757,0.9999999999999999,IBS_T
Electronic Box Temperature,90,0.017732272,0.12325656448088208,0.9999999999999999,IBS_T
Out Board Sensor Temperature,90,0.037612777,0.2614454410357307,0.9999999999999999,IBS_T
In Board Sensor Temperature,90,0.03743041,0.260177812730983,0.9999999999999999,IBS_T
time_since_T_high,90,0.016616812,0.11550303084368971,0.9999999999999999,IBS_T
Search Coil Magnetometer Temperature,90,0.008834094,0.06140555912638682,0.9999999999999999,IBS_T
Radial Distance from Sun,100,0.032529227,0.19818662761533315,1.0,IBS_T
Electronic Box Temperature,100,0.016924284,0.10311240321708662,1.0,IBS_T
Out Board Sensor Temperature,100,0.035553064,0.2166095694666248,1.0,IBS_T
In Board Sensor Temperature,100,0.041873746,0.25511877381411635,1.0,IBS_T
time_since_T_high,100,0.017120697,0.10430906338026266,1.0,IBS_T
Search Coil Magnetometer Temperature,100,0.009243112,0.056314316843459486,1.0,IBS_T
Solar Array Angle,100,0.0032692729,0.01991827751717556,1.0,IBS_T
High Gain Antenna elevation,100,0.0076209153,0.04643096814594134,1.0,IBS_T
Radial Distance from Sun,110,0.032140233,0.22158351142335483,0.9999999999999998,IBS_T
Electronic Box Temperature,110,0.017657012,0.12173224507128848,0.9999999999999998,IBS_T
Out Board Sensor Temperature,110,0.029567,0.20384294296355387,0.9999999999999998,IBS_T
In Board Sensor Temperature,110,0.04509909,0.31092539759117205,0.9999999999999998,IBS_T
time_since_T_high,110,0.018517366,0.12766375964329327,0.9999999999999998,IBS_T
Solar Array Angle,110,0.0020672441,0.014252143307337345,0.9999999999999998,IBS_T
Radial Distance from Sun,120,0.028912336,0.19485785688912435,1.0,IBS_T
Electronic Box Temperature,120,0.01715443,0.11561416088808946,1.0,IBS_T
Out Board Sensor Temperature,120,0.02861625,0.19286235284493802,1.0,IBS_T
In Board Sensor Temperature,120,0.04525177,0.3049792629222201,1.0,IBS_T
time_since_T_high,120,0.016080474,0.10837611673443769,1.0,IBS_T
Search Coil Magnetometer Temperature,120,0.0065158075,0.04391399869426265,1.0,IBS_T
High Gain Antenna elevation,120,0.0058454797,0.039396251026927794,1.0,IBS_T
Radial Distance from Sun,130,0.029560857,0.18730714924578618,1.0,IBS_T
Electronic Box Temperature,130,0.015644513,0.09912869343972815,1.0,IBS_T
Out Board Sensor Temperature,130,0.03544812,0.22461075141774606,1.0,IBS_T
In Board Sensor Temperature,130,0.036458105,0.23101034298341022,1.0,IBS_T
time_since_T_high,130,0.020618219,0.1306437030365968,1.0,IBS_T
Search Coil Magnetometer Temperature,130,0.010126307,0.06416355576422055,1.0,IBS_T
High Gain Antenna elevation,130,0.009964107,0.06313580411251213,1.0,IBS_T
Radial Distance from Sun,140,0.027659751,0.18704419536262867,0.9999999999999998,IBS_T
Electronic Box Temperature,140,0.015779642,0.10670705029124597,0.9999999999999998,IBS_T
Out Board Sensor Temperature,140,0.035566896,0.24051487100756247,0.9999999999999998,IBS_T
In Board Sensor Temperature,140,0.03879918,0.2623726223648867,0.9999999999999998,IBS_T
time_since_T_high,140,0.015086326,0.1020186229315045,0.9999999999999998,IBS_T
Search Coil Magnetometer Temperature,140,0.008825871,0.05968339843584851,0.9999999999999998,IBS_T
High Gain Antenna elevation,140,0.0061604916,0.04165923960632303,0.9999999999999998,IBS_T
Radial Distance from Sun,150,0.026694348,0.1996025572632,0.9999999999999999,IBS_T
Out Board Sensor Temperature,150,0.031663336,0.23675734043341096,0.9999999999999999,IBS_T
In Board Sensor Temperature,150,0.04020707,0.30064169359223497,0.9999999999999999,IBS_T
time_since_T_high,150,0.018982694,0.1419399442213312,0.9999999999999999,IBS_T
Search Coil Magnetometer Temperature,150,0.009074287,0.0678514751714562,0.9999999999999999,IBS_T
High Gain Antenna elevation,150,0.00711577,0.0532069893183666,0.9999999999999999,IBS_T
Radial Distance from Sun,160,0.02991243,0.21290467338827068,1.0,IBS_T
Out Board Sensor Temperature,160,0.033726342,0.24005056854595616,1.0,IBS_T
In Board Sensor Temperature,160,0.038095888,0.27115124354912457,1.0,IBS_T
time_since_T_high,160,0.018862693,0.1342570794946522,1.0,IBS_T
Search Coil Magnetometer Temperature,160,0.011792508,0.08393433981019158,1.0,IBS_T
High Gain Antenna elevation,160,0.008106961,0.05770209521180486,1.0,IBS_T
Radial Distance from Sun,170,0.029635731,0.22265747443681388,1.0,IBS_T
Out Board Sensor Temperature,170,0.028825637,0.21657112265772613,1.0,IBS_T
In Board Sensor Temperature,170,0.039587464,0.29742626404586714,1.0,IBS_T
time_since_T_high,170,0.018511625,0.13908047924383526,1.0,IBS_T
Search Coil Magnetometer Temperature,170,0.009721209,0.07303682991360749,1.0,IBS_T
High Gain Antenna elevation,170,0.006818429,0.0512278297021501,1.0,IBS_T
Radial Distance from Sun,180,0.029346606,0.22078068653506366,1.0,IBS_T
Out Board Sensor Temperature,180,0.03366012,0.2532321591959434,1.0,IBS_T
In Board Sensor Temperature,180,0.03509851,0.264053469561618,1.0,IBS_T
time_since_T_high,180,0.018072886,0.13596612087782622,1.0,IBS_T
Search Coil Magnetometer Temperature,180,0.010082223,0.07585068323538365,1.0,IBS_T
High Gain Antenna elevation,180,0.006661635,0.05011688059416509,1.0,IBS_T
Radial Distance from Sun,190,0.029152893,0.21455409687558177,1.0000000000000002,IBS_T
Out Board Sensor Temperature,190,0.030683419,0.22581818046668872,1.0000000000000002,IBS_T
In Board Sensor Temperature,190,0.038902357,0.2863064078225947,1.0000000000000002,IBS_T
time_since_T_high,190,0.019202916,0.14132608725170637,1.0000000000000002,IBS_T
Search Coil Magnetometer Temperature,190,0.011162319,0.08215038116739039,1.0000000000000002,IBS_T
High Gain Antenna elevation,190,0.006772751,0.04984484641603814,1.0000000000000002,IBS_T
Radial Distance from Sun,200,0.03142356,0.21559060812029993,0.9999999999999999,IBS_T
Electronic Box Temperature,200,0.017848188,0.12245276171017667,0.9999999999999999,IBS_T
Out Board Sensor Temperature,200,0.034429394,0.23621301945652895,0.9999999999999999,IBS_T
In Board Sensor Temperature,200,0.031673945,0.21730844831454274,0.9999999999999999,IBS_T
time_since_T_high,200,0.020156289,0.13828816986231068,0.9999999999999999,IBS_T
Search Coil Magnetometer Temperature,200,0.010224324,0.07014699253614094,0.9999999999999999,IBS_T
Radial Distance from Sun,210,0.030306999,0.2159335903192751,0.9999999999999999,IBS_T
Electronic Box Temperature,210,0.014991048,0.10680934847058227,0.9999999999999999,IBS_T
