Feature,Duration,SHAP_value,Normalized_Importance,Sum_Normalized_Importance,Type
Electronic Box Temperature,10,0.10535753,0.10535752610177154,1.0,IBS_N
Solar Wind Analyser temperature,10,0.041284725,0.041284723472465236,1.0,IBS_N
Out Board Sensor Temperature,10,0.06714691,0.06714690751556443,1.0,IBS_N
In Board Sensor Temperature,10,0.121937744,0.12193773948830365,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,10,0.16683674,0.16683673382704087,1.0,IBS_N
Heater Dutycycle,10,0.22864619,0.22864618154009128,1.0,IBS_N
Search Coil Magnetometer's Temperature,10,0.039194684,0.03919468254979675,1.0,IBS_N
Solar Array's Angle,10,0.039488114,0.039488112538939836,1.0,IBS_N
High Gain Antenna Azimuth,10,0.06361535,0.06361534764623214,1.0,IBS_N
High Gain Antenna elevation,10,0.12649205,0.12649204531979433,1.0,IBS_N
Radial Distance from Sun,20,0.049062744,0.049062744637815674,1.0,IBS_N
Electronic Box Temperature,20,0.12829764,0.12829764166786933,1.0,IBS_N
Out Board Sensor Temperature,20,0.044262465,0.04426246557541205,1.0,IBS_N
In Board Sensor Temperature,20,0.17092252,0.17092252222199278,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,20,0.12383382,0.12383382160983968,1.0,IBS_N
Heater Dutycycle,20,0.17604204,0.17604204228854656,1.0,IBS_N
Search Coil Magnetometer's Temperature,20,0.04959246,0.049592460644701984,1.0,IBS_N
Solar Array's Angle,20,0.045953978,0.04595397859740172,1.0,IBS_N
High Gain Antenna Azimuth,20,0.07584261,0.07584261098595395,1.0,IBS_N
High Gain Antenna elevation,20,0.13618971,0.13618971177046624,1.0,IBS_N
Radial Distance from Sun,30,0.057965107,0.05796511210092987,1.0,IBS_N
Electronic Box Temperature,30,0.14498751,0.14498752275890203,1.0,IBS_N
Out Board Sensor Temperature,30,0.037632205,0.03763220831163434,1.0,IBS_N
In Board Sensor Temperature,30,0.15209427,0.15209428338429695,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,30,0.16055912,0.1605591341292038,1.0,IBS_N
Heater Dutycycle,30,0.14820673,0.14820674304219342,1.0,IBS_N
Search Coil Magnetometer's Temperature,30,0.05022954,0.05022954442019992,1.0,IBS_N
Solar Array's Angle,30,0.04017438,0.040174383535345755,1.0,IBS_N
High Gain Antenna Azimuth,30,0.08787578,0.08787578773306932,1.0,IBS_N
High Gain Antenna elevation,30,0.12027527,0.12027528058422471,1.0,IBS_N
Radial Distance from Sun,40,0.059209667,0.059209668302612706,1.0,IBS_N
Electronic Box Temperature,40,0.1680644,0.1680644036974169,1.0,IBS_N
Out Board Sensor Temperature,40,0.029172182,0.02917218264178802,1.0,IBS_N
In Board Sensor Temperature,40,0.12640454,0.12640454278089996,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,40,0.22465332,0.22465332494237314,1.0,IBS_N
Heater Dutycycle,40,0.099460915,0.09946091718814018,1.0,IBS_N
Search Coil Magnetometer's Temperature,40,0.052149728,0.052149729147294044,1.0,IBS_N
Solar Array's Angle,40,0.019704046,0.019704046433489022,1.0,IBS_N
High Gain Antenna Azimuth,40,0.1004894,0.10048940221076685,1.0,IBS_N
High Gain Antenna elevation,40,0.12069178,0.12069178265521922,1.0,IBS_N
Radial Distance from Sun,50,0.063356034,0.06335603501369656,1.0,IBS_N
Electronic Box Temperature,50,0.18369226,0.1836922629390762,1.0,IBS_N
Out Board Sensor Temperature,50,0.03067174,0.030671740490747848,1.0,IBS_N
In Board Sensor Temperature,50,0.106233954,0.1062339556997433,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,50,0.2828535,0.28285350452565605,1.0,IBS_N
Heater Dutycycle,50,0.06425826,0.06425826102813217,1.0,IBS_N
Search Coil Magnetometer's Temperature,50,0.042722605,0.04272260568356169,1.0,IBS_N
Solar Array's Angle,50,0.016506681,0.0165066812641069,1.0,IBS_N
High Gain Antenna Azimuth,50,0.10833235,0.10833235173331762,1.0,IBS_N
High Gain Antenna elevation,50,0.1013726,0.10137260162196161,1.0,IBS_N
Radial Distance from Sun,60,0.054967824,0.05496782421987129,1.0,IBS_N
Electronic Box Temperature,60,0.20114228,0.20114228080456914,1.0,IBS_N
Out Board Sensor Temperature,60,0.026463306,0.026463306105853224,1.0,IBS_N
In Board Sensor Temperature,60,0.09925942,0.09925942039703768,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,60,0.318874,0.318874001275496,1.0,IBS_N
Heater Dutycycle,60,0.045660973,0.045660973182643894,1.0,IBS_N
Search Coil Magnetometer's Temperature,60,0.04823554,0.04823554019294216,1.0,IBS_N
Solar Array's Angle,60,0.015205403,0.015205403060821611,1.0,IBS_N
High Gain Antenna Azimuth,60,0.09438897,0.09438897037755588,1.0,IBS_N
High Gain Antenna elevation,60,0.09580228,0.09580228038320912,1.0,IBS_N
Radial Distance from Sun,70,0.06948599,0.06948599132023382,0.9999999999999998,IBS_N
Electronic Box Temperature,70,0.20546699,0.20546699390387285,0.9999999999999998,IBS_N
Out Board Sensor Temperature,70,0.029723955,0.029723955564755152,0.9999999999999998,IBS_N
In Board Sensor Temperature,70,0.105089016,0.10508901799669132,0.9999999999999998,IBS_N
Out Board Sensor minus In Board Sensor Temp.,70,0.32021415,0.3202141560840689,0.9999999999999998,IBS_N
Heater Dutycycle,70,0.03590163,0.035901630682130974,0.9999999999999998,IBS_N
Search Coil Magnetometer's Temperature,70,0.03338831,0.033388310634377895,0.9999999999999998,IBS_N
Solar Array's Angle,70,0.01271445,0.012714450241574554,0.9999999999999998,IBS_N
High Gain Antenna Azimuth,70,0.08888439,0.08888439168880342,0.9999999999999998,IBS_N
High Gain Antenna elevation,70,0.0991311,0.09913110188349093,0.9999999999999998,IBS_N
Radial Distance from Sun,80,0.07195768,0.07195768043174608,1.0,IBS_N
Electronic Box Temperature,80,0.19388989,0.19388989116333938,1.0,IBS_N
Out Board Sensor Temperature,80,0.033668373,0.03366837320201024,1.0,IBS_N
In Board Sensor Temperature,80,0.09950238,0.09950238059701429,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,80,0.31567487,0.31567487189404925,1.0,IBS_N
Heater Dutycycle,80,0.040246215,0.0402462152414773,1.0,IBS_N
Search Coil Magnetometer's Temperature,80,0.050683316,0.0506833163040999,1.0,IBS_N
Solar Array's Angle,80,0.01275352,0.012753520076521122,1.0,IBS_N
High Gain Antenna Azimuth,80,0.087723315,0.0877233155263399,1.0,IBS_N
High Gain Antenna elevation,80,0.093900435,0.09390043556340262,1.0,IBS_N
Radial Distance from Sun,90,0.067019485,0.067019485,1.0,IBS_N
Electronic Box Temperature,90,0.20103827,0.20103827,1.0,IBS_N
Out Board Sensor Temperature,90,0.031060219,0.031060219,1.0,IBS_N
In Board Sensor Temperature,90,0.08567351,0.08567351,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,90,0.3335307,0.3335307,1.0,IBS_N
Heater Dutycycle,90,0.035861667,0.035861667,1.0,IBS_N
Search Coil Magnetometer's Temperature,90,0.037627358,0.037627358,1.0,IBS_N
Solar Array's Angle,90,0.014982936,0.014982936,1.0,IBS_N
High Gain Antenna Azimuth,90,0.089890845,0.089890845,1.0,IBS_N
High Gain Antenna elevation,90,0.10331501,0.10331501,1.0,IBS_N
Radial Distance from Sun,100,0.086938746,0.08693874634775499,1.0,IBS_N
Electronic Box Temperature,100,0.18977164,0.18977164075908656,1.0,IBS_N
Out Board Sensor Temperature,100,0.030831248,0.03083124812332499,1.0,IBS_N
In Board Sensor Temperature,100,0.096422434,0.09642243438568975,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,100,0.29934153,0.2993415311973662,1.0,IBS_N
Heater Dutycycle,100,0.0411118,0.041111800164447196,1.0,IBS_N
Search Coil Magnetometer's Temperature,100,0.045361444,0.045361444181445776,1.0,IBS_N
Solar Array's Angle,100,0.020764684,0.020764684083058736,1.0,IBS_N
High Gain Antenna Azimuth,100,0.08509406,0.08509406034037624,1.0,IBS_N
High Gain Antenna elevation,100,0.10436241,0.10436241041744965,1.0,IBS_N
Radial Distance from Sun,110,0.077897884,0.07789788298732753,1.0,IBS_N
Electronic Box Temperature,110,0.19707987,0.19707986743796171,1.0,IBS_N
Out Board Sensor Temperature,110,0.022813814,0.022813813703420425,1.0,IBS_N
In Board Sensor Temperature,110,0.10155092,0.10155091867983806,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,110,0.31059447,0.31059446596227197,1.0,IBS_N
Heater Dutycycle,110,0.029407945,0.029407944617696722,1.0,IBS_N
Search Coil Magnetometer's Temperature,110,0.050870698,0.05087069733868094,1.0,IBS_N
Solar Array's Angle,110,0.017781356,0.017781355768842377,1.0,IBS_N
High Gain Antenna Azimuth,110,0.088879906,0.08887990484456124,1.0,IBS_N
High Gain Antenna elevation,110,0.10312315,0.10312314865939906,1.0,IBS_N
Radial Distance from Sun,120,0.07069938,0.07069938091909196,0.9999999999999999,IBS_N
Electronic Box Temperature,120,0.20298904,0.20298904263885756,0.9999999999999999,IBS_N
Out Board Sensor Temperature,120,0.02850084,0.028500840370510924,0.9999999999999999,IBS_N
In Board Sensor Temperature,120,0.08606207,0.08606207111880693,0.9999999999999999,IBS_N
Out Board Sensor minus In Board Sensor Temp.,120,0.32065392,0.32065392416850097,0.9999999999999999,IBS_N
Heater Dutycycle,120,0.027191298,0.027191298353486878,0.9999999999999999,IBS_N
Search Coil Magnetometer's Temperature,120,0.042023975,0.04202397554631168,0.9999999999999999,IBS_N
Solar Array's Angle,120,0.019147884,0.019147884248922494,0.9999999999999999,IBS_N
High Gain Antenna Azimuth,120,0.09283595,0.09283595120686736,0.9999999999999999,IBS_N
High Gain Antenna elevation,120,0.10989563,0.1098956314286432,0.9999999999999999,IBS_N
Radial Distance from Sun,130,0.081468515,0.08146851719964997,1.0,IBS_N
Electronic Box Temperature,130,0.19538422,0.19538422527537408,1.0,IBS_N
Out Board Sensor Temperature,130,0.034243662,0.0342436629245789,1.0,IBS_N
In Board Sensor Temperature,130,0.08726652,0.0872665223561961,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,130,0.30496374,0.30496374823402117,1.0,IBS_N
Heater Dutycycle,130,0.027399084,0.02739908473977529,1.0,IBS_N
Search Coil Magnetometer's Temperature,130,0.053097952,0.05309795343364474,1.0,IBS_N
Solar Array's Angle,130,0.02045709,0.020457090552341448,1.0,IBS_N
High Gain Antenna Azimuth,130,0.08967902,0.0896790224213336,1.0,IBS_N
High Gain Antenna elevation,130,0.10604017,0.10604017286308468,1.0,IBS_N
Radial Distance from Sun,140,0.082065456,0.08206545952881475,1.0,IBS_N
Electronic Box Temperature,140,0.19287547,0.19287547829364557,1.0,IBS_N
Solar Wind Analyser temperature,140,0.01952315,0.019523150839495487,1.0,IBS_N
Out Board Sensor Temperature,140,0.029970363,0.029970364288725664,1.0,IBS_N
In Board Sensor Temperature,140,0.09643132,0.09643132414654694,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,140,0.29893324,0.29893325285412986,1.0,IBS_N
Heater Dutycycle,140,0.023169553,0.02316955399629082,1.0,IBS_N
Search Coil Magnetometer's Temperature,140,0.06240625,0.06240625268346887,1.0,IBS_N
High Gain Antenna Azimuth,140,0.103526495,0.10352649945163947,1.0,IBS_N
High Gain Antenna elevation,140,0.09109866,0.09109866391724254,1.0,IBS_N
Radial Distance from Sun,150,0.07967587,0.07967587254962792,1.0,IBS_N
Electronic Box Temperature,150,0.20517282,0.20517282656553046,1.0,IBS_N
Out Board Sensor Temperature,150,0.028722154,0.028722154919108955,1.0,IBS_N
In Board Sensor Temperature,150,0.083051525,0.08305152765764888,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,150,0.31051302,0.31051302993641694,1.0,IBS_N
Heater Dutycycle,150,0.031624492,0.03162449301198377,1.0,IBS_N
Search Coil Magnetometer's Temperature,150,0.048994143,0.04899414456781262,1.0,IBS_N
Solar Array's Angle,150,0.011650628,0.011650628372820108,1.0,IBS_N
High Gain Antenna Azimuth,150,0.09706552,0.09706552310609674,1.0,IBS_N
High Gain Antenna elevation,150,0.103529796,0.10352979931295357,1.0,IBS_N
Radial Distance from Sun,160,0.08359721,0.08359721417986071,1.0,IBS_N
Electronic Box Temperature,160,0.20661709,0.20661710033085504,1.0,IBS_N
Out Board Sensor Temperature,160,0.028278602,0.02827860341393017,1.0,IBS_N
In Board Sensor Temperature,160,0.0936579,0.09365790468289524,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,160,0.29297757,0.29297758464887924,1.0,IBS_N
Heater Dutycycle,160,0.031000372,0.03100037355001868,1.0,IBS_N
Search Coil Magnetometer's Temperature,160,0.041269295,0.041269297063464855,1.0,IBS_N
Solar Array's Angle,160,0.022225041,0.02222504211125211,1.0,IBS_N
High Gain Antenna Azimuth,160,0.09108504,0.09108504455425223,1.0,IBS_N
High Gain Antenna elevation,160,0.10929183,0.10929183546459179,1.0,IBS_N
Radial Distance from Sun,170,0.08768599,0.08768598456346896,1.0,IBS_N
Electronic Box Temperature,170,0.20468238,0.20468236730969322,1.0,IBS_N
Out Board Sensor Temperature,170,0.029556457,0.02955645516749978,1.0,IBS_N
In Board Sensor Temperature,170,0.08433851,0.0843385047710127,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,170,0.29922083,0.2992208114483097,1.0,IBS_N
Heater Dutycycle,170,0.026936142,0.0269361403299593,1.0,IBS_N
Search Coil Magnetometer's Temperature,170,0.058075737,0.05807573339930453,1.0,IBS_N
Solar Array's Angle,170,0.015853392,0.015853391017089758,1.0,IBS_N
High Gain Antenna Azimuth,170,0.098885804,0.09888579786908053,1.0,IBS_N
High Gain Antenna elevation,170,0.09476482,0.09476481412458153,1.0,IBS_N
Radial Distance from Sun,180,0.102430075,0.10243007786804216,0.9999999999999999,IBS_N
Electronic Box Temperature,180,0.19759528,0.19759528553266797,0.9999999999999999,IBS_N
Out Board Sensor Temperature,180,0.029515648,0.029515648826438163,0.9999999999999999,IBS_N
In Board Sensor Temperature,180,0.08400359,0.08400359235210057,0.9999999999999999,IBS_N
Out Board Sensor minus In Board Sensor Temp.,180,0.294664,0.2946640082505922,0.9999999999999999,IBS_N
Heater Dutycycle,180,0.023996508,0.02399650867190224,0.9999999999999999,IBS_N
Search Coil Magnetometer's Temperature,180,0.053561006,0.053561007499708206,0.9999999999999999,IBS_N
Solar Array's Angle,180,0.01685004,0.01685004047180113,0.9999999999999999,IBS_N
High Gain Antenna Azimuth,180,0.095185705,0.09518570766519979,0.9999999999999999,IBS_N
High Gain Antenna elevation,180,0.10219812,0.10219812286154743,0.9999999999999999,IBS_N
Radial Distance from Sun,190,0.10639269,0.10639269553242017,1.0,IBS_N
Electronic Box Temperature,190,0.20096724,0.20096725045029704,1.0,IBS_N
Out Board Sensor Temperature,190,0.033780634,0.03378063575659306,1.0,IBS_N
In Board Sensor Temperature,190,0.09151335,0.09151335475869445,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,190,0.27695063,0.2769506444014335,1.0,IBS_N
Heater Dutycycle,190,0.030621499,0.030621500592318034,1.0,IBS_N
Search Coil Magnetometer's Temperature,190,0.050752282,0.05075228463911881,1.0,IBS_N
Solar Array's Angle,190,0.015300427,0.015300427795622247,1.0,IBS_N
High Gain Antenna Azimuth,190,0.098758236,0.09875824113542854,1.0,IBS_N
High Gain Antenna elevation,190,0.09496296,0.09496296493807418,1.0,IBS_N
Radial Distance from Sun,200,0.09997703,0.09997702910020674,1.0,IBS_N
Electronic Box Temperature,200,0.2010483,0.20104829819056536,1.0,IBS_N
Out Board Sensor Temperature,200,0.036986765,0.03698676466711912,1.0,IBS_N
In Board Sensor Temperature,200,0.10572251,0.10572250904849743,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,200,0.26586136,0.26586135760724783,1.0,IBS_N
Heater Dutycycle,200,0.03221421,0.03221420971007212,1.0,IBS_N
Search Coil Magnetometer's Temperature,200,0.04770937,0.04770936957061568,1.0,IBS_N
Solar Array's Angle,200,0.008293649,0.008293648925357161,1.0,IBS_N
High Gain Antenna Azimuth,200,0.10308355,0.10308354907224807,1.0,IBS_N
High Gain Antenna elevation,200,0.099103265,0.09910326410807063,1.0,IBS_N
Radial Distance from Sun,210,0.090751566,0.0907515601011486,1.0,IBS_N
Electronic Box Temperature,210,0.2012899,0.20128988691615735,1.0,IBS_N
Out Board Sensor Temperature,210,0.036142513,0.03614251065073681,1.0,IBS_N
In Board Sensor Temperature,210,0.07145485,0.07145484535543505,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,210,0.27941075,0.2794107318383024,1.0,IBS_N
Heater Dutycycle,210,0.029762626,0.029762624065429434,1.0,IBS_N
Search Coil Magnetometer's Temperature,210,0.06299156,0.06299155590554886,1.0,IBS_N
Solar Array's Angle,210,0.02540285,0.025402848348814858,1.0,IBS_N
High Gain Antenna Azimuth,210,0.10228406,0.10228405335153652,1.0,IBS_N
High Gain Antenna elevation,210,0.10050939,0.10050938346689008,1.0,IBS_N
Radial Distance from Sun,220,0.10873524,0.1087352418484991,0.9999999999999999,IBS_N
Electronic Box Temperature,220,0.20647888,0.20647888351014101,0.9999999999999999,IBS_N
Out Board Sensor Temperature,220,0.032086745,0.03208674554547467,0.9999999999999999,IBS_N
In Board Sensor Temperature,220,0.07464444,0.0746444412689555,0.9999999999999999,IBS_N
Out Board Sensor minus In Board Sensor Temp.,220,0.28687346,0.2868734648768489,0.9999999999999999,IBS_N
Heater Dutycycle,220,0.03634939,0.03634939061793964,0.9999999999999999,IBS_N
Search Coil Magnetometer's Temperature,220,0.042422842,0.04242284272118833,0.9999999999999999,IBS_N
Solar Array's Angle,220,0.018810196,0.018810196319773338,0.9999999999999999,IBS_N
High Gain Antenna Azimuth,220,0.09420786,0.09420786160153365,0.9999999999999999,IBS_N
High Gain Antenna elevation,220,0.09939093,0.09939093168964584,0.9999999999999999,IBS_N
Radial Distance from Sun,230,0.10377099,0.10377098865097714,1.0,IBS_N
Electronic Box Temperature,230,0.20343342,0.20343341735536558,1.0,IBS_N
Out Board Sensor Temperature,230,0.035461735,0.03546173453899745,1.0,IBS_N
In Board Sensor Temperature,230,0.07185727,0.0718572690658555,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,230,0.27685854,0.276858536400839,1.0,IBS_N
Heater Dutycycle,230,0.03433547,0.0343354695536389,1.0,IBS_N
Search Coil Magnetometer's Temperature,230,0.049323138,0.049323137358799216,1.0,IBS_N
Solar Array's Angle,230,0.017587095,0.01758709477136777,1.0,IBS_N
High Gain Antenna Azimuth,230,0.106762685,0.10676268361208512,1.0,IBS_N
High Gain Antenna elevation,230,0.10060967,0.10060966869207431,1.0,IBS_N
Radial Distance from Sun,240,0.11844262,0.11844261798647551,1.0000000000000002,IBS_N
Electronic Box Temperature,240,0.19658887,0.1965888666579893,1.0000000000000002,IBS_N
Out Board Sensor Temperature,240,0.03285606,0.032856059441447,1.0000000000000002,IBS_N
In Board Sensor Temperature,240,0.080117464,0.08011746263800315,1.0000000000000002,IBS_N
Out Board Sensor minus In Board Sensor Temp.,240,0.2662195,0.2662194954742686,1.0000000000000002,IBS_N
Heater Dutycycle,240,0.02817042,0.028170419521102875,1.0000000000000002,IBS_N
Search Coil Magnetometer's Temperature,240,0.04847431,0.04847430917593675,1.0000000000000002,IBS_N
Solar Array's Angle,240,0.022699628,0.022699627614106332,1.0000000000000002,IBS_N
High Gain Antenna Azimuth,240,0.101960965,0.10196096326666364,1.0000000000000002,IBS_N
High Gain Antenna elevation,240,0.10447018,0.10447017822400698,1.0000000000000002,IBS_N
Radial Distance from Sun,250,0.11837967,0.1183796736697699,1.0,IBS_N
Electronic Box Temperature,250,0.19860151,0.198601516156647,1.0,IBS_N
Out Board Sensor Temperature,250,0.033878777,0.03387877805024212,1.0,IBS_N
In Board Sensor Temperature,250,0.08286249,0.08286249256873726,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,250,0.26660064,0.2666006482646201,1.0,IBS_N
Heater Dutycycle,250,0.03357055,0.03357055104068708,1.0,IBS_N
Search Coil Magnetometer's Temperature,250,0.05002791,0.05002791155086526,1.0,IBS_N
Solar Array's Angle,250,0.014685526,0.014685526455251322,1.0,IBS_N
High Gain Antenna Azimuth,250,0.10058172,0.10058172311803341,1.0,IBS_N
High Gain Antenna elevation,250,0.100811176,0.10081117912514656,1.0,IBS_N
Radial Distance from Sun,260,0.12911622,0.12911622516464902,1.0,IBS_N
Electronic Box Temperature,260,0.19986108,0.19986108799444352,1.0,IBS_N
Out Board Sensor Temperature,260,0.034421384,0.034421385376855414,1.0,IBS_N
In Board Sensor Temperature,260,0.0809578,0.08095780323831213,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,260,0.24761218,0.24761218990448758,1.0,IBS_N
Heater Dutycycle,260,0.03464757,0.03464757138590286,1.0,IBS_N
Search Coil Magnetometer's Temperature,260,0.05369324,0.053693242147729685,1.0,IBS_N
Solar Array's Angle,260,0.016989596,0.016989596679583868,1.0,IBS_N
High Gain Antenna Azimuth,260,0.11100272,0.11100272444010897,1.0,IBS_N
High Gain Antenna elevation,260,0.09169817,0.09169817366792694,1.0,IBS_N
Radial Distance from Sun,270,0.11078365,0.11078364689805789,1.0000000000000002,IBS_N
Electronic Box Temperature,270,0.17816794,0.17816793501129785,1.0000000000000002,IBS_N
Out Board Sensor Temperature,270,0.034534182,0.034534181033042934,1.0000000000000002,IBS_N
In Board Sensor Temperature,270,0.085174665,0.08517466261510945,1.0000000000000002,IBS_N
Out Board Sensor minus In Board Sensor Temp.,270,0.25879446,0.25879445275375534,1.0000000000000002,IBS_N
Heater Dutycycle,270,0.03676266,0.036762658970645554,1.0000000000000002,IBS_N
Search Coil Magnetometer's Temperature,270,0.056289837,0.05628983542388462,1.0000000000000002,IBS_N
Solar Array's Angle,270,0.019534204,0.019534203453042305,1.0000000000000002,IBS_N
High Gain Antenna Azimuth,270,0.12332431,0.12332430654691943,1.0000000000000002,IBS_N
High Gain Antenna elevation,270,0.09663412,0.09663411729424473,1.0000000000000002,IBS_N
Radial Distance from Sun,280,0.117593214,0.1175932105897969,1.0,IBS_N
Electronic Box Temperature,280,0.18875344,0.1887534345261504,1.0,IBS_N
Out Board Sensor Temperature,280,0.029666325,0.0296663241396766,1.0,IBS_N
In Board Sensor Temperature,280,0.081200294,0.08120029164519155,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,280,0.2520425,0.2520424926907677,1.0,IBS_N
Heater Dutycycle,280,0.04027508,0.040275078832022713,1.0,IBS_N
Search Coil Magnetometer's Temperature,280,0.06527426,0.06527425810704651,1.0,IBS_N
Solar Array's Angle,280,0.026193546,0.02619354524038719,1.0,IBS_N
High Gain Antenna Azimuth,280,0.09945174,0.09945173711589962,1.0,IBS_N
High Gain Antenna elevation,280,0.09954963,0.09954962711306081,1.0,IBS_N
Radial Distance from Sun,290,0.11219528,0.11219527697072751,1.0,IBS_N
Electronic Box Temperature,290,0.20135106,0.2013510545635215,1.0,IBS_N
Out Board Sensor Temperature,290,0.03584238,0.03584237903225577,1.0,IBS_N
In Board Sensor Temperature,290,0.09856348,0.0985634773387861,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,290,0.23704456,0.23704455359979704,1.0,IBS_N
Heater Dutycycle,290,0.03583154,0.035831539032548446,1.0,IBS_N
Search Coil Magnetometer's Temperature,290,0.051023975,0.05102397362235271,1.0,IBS_N
Solar Array's Angle,290,0.022108862,0.02210886140306074,1.0,IBS_N
High Gain Antenna Azimuth,290,0.10558478,0.10558477714921102,1.0,IBS_N
High Gain Antenna elevation,290,0.10045411,0.1004541072877391,1.0,IBS_N
Radial Distance from Sun,300,0.13387263,0.13387263374843375,1.0,IBS_N
Electronic Box Temperature,300,0.19153832,0.19153832536307314,1.0,IBS_N
Out Board Sensor Temperature,300,0.031597365,0.03159736588472625,1.0,IBS_N
In Board Sensor Temperature,300,0.08093669,0.08093669226622739,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,300,0.24712066,0.2471206669193787,1.0,IBS_N
Heater Dutycycle,300,0.034562778,0.034562778967757814,1.0,IBS_N
Search Coil Magnetometer's Temperature,300,0.05944693,0.05944693166451409,1.0,IBS_N
Solar Array's Angle,300,0.023300529,0.023300529652414834,1.0,IBS_N
High Gain Antenna Azimuth,300,0.10109083,0.10109083283054333,1.0,IBS_N
High Gain Antenna elevation,300,0.09653324,0.09653324270293082,1.0,IBS_N
Radial Distance from Sun,310,0.1082581,0.10825810595419583,1.0,IBS_N
Electronic Box Temperature,310,0.20096825,0.20096826105325435,1.0,IBS_N
Out Board Sensor Temperature,310,0.032852363,0.032852364806880065,1.0,IBS_N
In Board Sensor Temperature,310,0.08066389,0.0806638944365142,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,310,0.2498197,0.24981971374008427,1.0,IBS_N
Heater Dutycycle,310,0.036342807,0.03634280899885449,1.0,IBS_N
Search Coil Magnetometer's Temperature,310,0.06128384,0.061283843370611386,1.0,IBS_N
Solar Array's Angle,310,0.017909685,0.01790968598503273,1.0,IBS_N
High Gain Antenna Azimuth,310,0.11047355,0.11047355607604559,1.0,IBS_N
High Gain Antenna elevation,310,0.10142776,0.10142776557852712,1.0,IBS_N
Electronic Box Temperature,320,0.2250425,0.22504249639932006,1.0,IBS_N
Solar Wind Analyser temperature,320,0.030208664,0.030208663516661384,1.0,IBS_N
Out Board Sensor Temperature,320,0.03235386,0.032353859482338244,1.0,IBS_N
In Board Sensor Temperature,320,0.08915754,0.08915753857347938,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,320,0.2304832,0.23048319631226885,1.0,IBS_N
Heater Dutycycle,320,0.037916582,0.037916581393334696,1.0,IBS_N
Search Coil Magnetometer's Temperature,320,0.08379685,0.08379684865925043,1.0,IBS_N
Solar Array's Angle,320,0.05362569,0.05362568914198897,1.0,IBS_N
High Gain Antenna Azimuth,320,0.11013175,0.11013174823789203,1.0,IBS_N
High Gain Antenna elevation,320,0.10728338,0.10728337828346594,1.0,IBS_N
Radial Distance from Sun,330,0.09435864,0.09435863915077225,1.0000000000000002,IBS_N
Electronic Box Temperature,330,0.19045807,0.1904580682858774,1.0000000000000002,IBS_N
Out Board Sensor Temperature,330,0.036430895,0.036430894672121954,1.0000000000000002,IBS_N
In Board Sensor Temperature,330,0.10768564,0.10768563903082927,1.0000000000000002,IBS_N
Out Board Sensor minus In Board Sensor Temp.,330,0.21644388,0.21644387805200513,1.0000000000000002,IBS_N
Heater Dutycycle,330,0.035551034,0.03555103368004071,1.0000000000000002,IBS_N
Search Coil Magnetometer's Temperature,330,0.0590005,0.059000499468995514,1.0000000000000002,IBS_N
Solar Array's Angle,330,0.03074564,0.03074563972328925,1.0000000000000002,IBS_N
High Gain Antenna Azimuth,330,0.1168265,0.11682649894856152,1.0000000000000002,IBS_N
High Gain Antenna elevation,330,0.11249921,0.11249920898750713,1.0000000000000002,IBS_N
Radial Distance from Sun,340,0.10326723,0.10326723175554295,1.0,IBS_N
Electronic Box Temperature,340,0.192768,0.19276800327705607,1.0,IBS_N
Out Board Sensor Temperature,340,0.036287747,0.03628774761689171,1.0,IBS_N
In Board Sensor Temperature,340,0.09933619,0.09933619168871527,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,340,0.21665418,0.21665418368312114,1.0,IBS_N
Heater Dutycycle,340,0.036579046,0.036579046621843796,1.0,IBS_N
Search Coil Magnetometer's Temperature,340,0.07530213,0.07530213128013623,1.0,IBS_N
Solar Array's Angle,340,0.02574898,0.02574898043773267,1.0,IBS_N
High Gain Antenna Azimuth,340,0.11171737,0.11171737189919533,1.0,IBS_N
